meta,id,name,description,mitra_id,start_period,months_duration,activity_type,location,fields_of_study,quota,min_semester,skills,web_portal,show_salary,mobilization,accommodation,is_applied,wishlist,is_external,external_platform_name,external_platform_logo_url,salary
,5cbf64b2-7a65-4e54-bedf-9fa1ca8bc056,Social Media (Intern),"The Case Bible merupakan sebuah usaha atau bisnis yang bergerak dibidang Ritel Elektronik yang menjual berbagai Handphone, Gadget dan aksesories lainnya
",eb39c586-5293-45d1-a892-f6dff3114622,2024-02-06T07:28:52.149199+07:00,0,WFO,Penjaringan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/social-media-intern-yw4e?utm_source=website&utm_medium=govtech&utm_campaign=casebible-sosmed,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,22a6a4dd-4a02-42e6-8cb4-b180886742c1,Human Resources (HRD) Paid Internship,"Renjana Cashew merupakan sebuah usaha atau bisnis yang bergerak dibidang Ritel Makanan atau kedai yang menyajikan aneka jajajan/snack/makanan dan minuman
",b70d8314-5026-43c6-88ad-ab05a838ebd0,2024-02-06T07:28:52.149199+07:00,0,WFO,Sambikerep,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/human-resources-hrd-paid-internship-wpml?utm_source=website&utm_medium=govtech&utm_campaign=renjana-hr,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,946cfe6a-03d5-42b2-9571-1dee9d0880ea,Graphic Designer Internship,"PT Panen Lestari Indonesia (PLI) is a subsidiary of PT Mitra Adi Perkasa Tbk. PLI was first established on March 1, 1990. The core business of the company is retail. At present, retail outlets that are currently managed by PLI are SOGO, Seibu, Galeries Lafayette, Alun Alun Indonesia, Kinokuniya, and Index Living Mall. The PLI network has experienced rapid growth and developed 26 outlets in 8 major cities in Indonesia with a diverse portfolio that includes fashion for ladies, men and kids, home, and bookstore.
",baa9c518-4fce-4fbc-8f40-d2ec8d4e33cf,2024-02-06T07:28:52.149199+07:00,0,WFO,Tanah Abang,,2,0,,https://kerja.kitalulus.com/id/lowongan/detail/graphic-design-internship-i8od?utm_source=website&utm_medium=govtech&utm_campaign=panenlestari-graphic,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,c1d8dba0-3454-4600-a4f2-2fb3bdb3a12b,Community Intern,"Sociolla is no.1 beauty and personal care e-commerce player in Indonesia. As part of a leading beauty-tech company, Social Bella Indonesia, we offer a wide range of curated, BPOM-certified beauty and personal care products.
",e11ceed4-4513-4073-8674-eb7950a05c2b,2024-02-06T07:28:52.149199+07:00,0,WFO,Kembangan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/community-intern-dari?utm_source=website&utm_medium=govtech&utm_campaign=sociolla-community,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,7c7f6ae0-9885-43dc-8975-22c4eca2dda7,Content Creator,"Trans7 (sebelumnya bernama TV7) adalah sebuah jaringan televisi swasta nasional di Indonesia. Trans7 yang pada awalnya menggunakan nama TV7, melakukan siaran perdananya secara terestrial di Jakarta pada 25 November 2001 pukul 17:00 WIB.
",6f71d3d1-0e68-4aed-b0a4-c6bea1016d7e,2024-02-06T07:28:52.149199+07:00,0,WFO,Mampang Prapatan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/content-creator-fcem?utm_source=website&utm_medium=govtech&utm_campaign=dutavisual-contentcreator,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,24bcc07e-bf5d-4f0a-9194-53aee3b8fff1,Ads Design / Illustator,"PT Edukita Jaya Global (Edigy) adalah platform digital edukasi dan pengembangan skill dalam satu sistem di Jalan Mega Kuningan Barat III No. 9, Setia Budi, Jakarta Selatan dan l. Jenderal Sudirman No.86, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250.
",9a7556bd-6029-4dbd-b57d-11d7dcae6720,2024-02-06T07:28:52.149199+07:00,0,HYBRID,Setia Budi,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/ads-design-illustator-nds4?utm_source=website&utm_medium=govtech&utm_campaign=edigy-adsdesign,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,cc2c63aa-6645-447c-b722-d853cd75719d,HR Intern,"PT Materee Nusantara Utama adalah perusahaan dagang dengan fokus di bidang bahan bangunan berbasis teknologi
",762b8ceb-a4be-4bb4-8204-5ab3751356f0,2024-02-06T07:28:52.149199+07:00,0,WFO,Karang Tengah,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/hr-intern-c7at?utm_source=website&utm_medium=govtech&utm_campaign=materee-hr,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,f16bb3f6-1541-40b5-9390-c70efbd7f0ea,Photographer Internship,"Kanekin merupakan sebuah perusahaan atau bisnis yang bergerak dibidang Media dan Kreatif
",ea7ac874-e52a-419e-b457-7531d2a3770c,2024-02-06T07:28:52.149199+07:00,0,WFO,Kebon Jeruk,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/photographer-internship-quyi?utm_source=website&utm_medium=govtech&utm_campaign=kanekin-photographer,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,8a93c0d1-93c1-4f88-8af9-fed86330ddf1,Digital Editor,"Trans7 (sebelumnya bernama TV7) adalah sebuah jaringan televisi swasta nasional di Indonesia. Trans7 yang pada awalnya menggunakan nama TV7, melakukan siaran perdananya secara terestrial di Jakarta pada 25 November 2001 pukul 17:00 WIB.
",6f71d3d1-0e68-4aed-b0a4-c6bea1016d7e,2024-02-06T07:28:52.149199+07:00,0,WFO,Mampang Prapatan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/digital-editor-b0ho?utm_source=website&utm_medium=govtech&utm_campaign=dutavisual-digitaleditor,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,1b780e6a-412b-4b13-9efe-d644f4fdcc54,CREDIT SUPPORT INTERNSHIP,"Smart Multifinance hadir untuk melayani beragam pembiayaan seperti kendaraan bermotor baik sepeda motor & mobil, pembiayaan modal kerja dan multiguna. 
",7e0e1769-02bd-4a78-9e56-9bdfc5912902,2024-02-06T07:28:52.149199+07:00,0,WFO,Pagedangan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/credit-support-internship-yg1f?utm_source=website&utm_medium=govtech&utm_campaign=smartmultifinance-credit,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,00f0c0d7-0a6f-4514-9605-8362f898e87c,Recruitment Intern,"SATEX Group, an Indonesian cothing manufacturer, is leading supplier of readymade garments and light fabric in Indonesia. The company produces some of the most fashionable moeslim fabrics and garment products. SATEX Group has earned name and fame both at home and abroad as one of the top clothing companies in West Java
",3951a47d-d2af-4cb5-b4be-6ba354f79f7a,2024-02-06T07:28:52.149199+07:00,0,WFO,Dayeuhkolot,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/recruitment-intern-fal3?utm_source=website&utm_medium=govtech&utm_campaign=satex-recruitment,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,984b3b9a-fcf8-443c-b72d-226bf8c45e6e,Magang Pajak,"GadgetMart merupakan store retail handphone termuka dan terbesar di kota Banjarmasin yang bergerak di bidang penjualan Handphone, Aksesoris, Laptop.
",88f2eabf-ff3c-4b71-89c5-f5ae1647822d,2024-02-06T07:28:52.149199+07:00,0,WFO,Banjarmasin Barat,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/magang-pajak-wbjw?utm_source=website&utm_medium=govtech&utm_campaign=gadgetmart-pajak,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,1000000.0
,58e387df-a6a4-4bbb-bc6d-4885bd800d70,Data Engineer Intern,"PT Compputrade Technology International (CTI Group) adalah penyedia solusi cloud dan digital di Asia Tenggara dengan inovasi progresif sejak tahun 2003.
",2376b249-28d8-4edf-afd4-ce94ca12ca3f,2024-02-06T07:28:52.149199+07:00,0,WFO,Setia Budi,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/data-engineer-intern-hkwb?utm_source=website&utm_medium=govtech&utm_campaign=computrade-dataengineer,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,65bd680c-cc69-4a88-9122-dc62a556352f,Marketing and Sales Paid Internship,"Renjana Cashew merupakan sebuah usaha atau bisnis yang bergerak dibidang Ritel Makanan atau kedai yang menyajikan aneka jajajan/snack/makanan dan minuman
",b70d8314-5026-43c6-88ad-ab05a838ebd0,2024-02-06T07:28:52.149199+07:00,0,WFO,Sambikerep,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/marketing-and-sales-paid-internship-pcw7?utm_source=website&utm_medium=govtech&utm_campaign=renjana-marketing,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,a5b947c0-bc20-47e9-8fc8-f817e17cbbc0,Tiktok Content Creator Internship,"Kanekin merupakan sebuah perusahaan atau bisnis yang bergerak dibidang Media dan Kreatif
",ea7ac874-e52a-419e-b457-7531d2a3770c,2024-02-06T07:28:52.149199+07:00,0,WFO,Kebon Jeruk,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/tiktok-content-creator-internship-qopn?utm_source=website&utm_medium=govtech&utm_campaign=kanekin-tiktokcontent,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,f3b5aaff-3247-49c9-af30-671e80db3560,Account Manager Internship Program,"Lamjaya Global Solusi adalah Perusahaan IT yang menyediakan layanan untuk pengembangan SAP, pengembangan web dan aplikasi seluler dengan tujuan utama untuk membantu orang meningkatkan aktivitas dan bisnis mereka dengan memberikan Solusi TI yang diharapkan.
",1ffc6e06-7557-4fdf-b03e-04cfe8b53cab,2024-02-06T07:28:52.149199+07:00,0,HYBRID,Pancoran,,2,0,,https://kerja.kitalulus.com/id/lowongan/detail/account-manager-internship-program-feaf?utm_source=website&utm_medium=govtech&utm_campaign=lamjaya-am,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,801071ff-6e0a-464e-8afe-792ac6ab7843,Magang IT,"Prima Print didirikan pada tahun 1996 dan telah berkembang menjadi salah satu perusahaan percetakan terbesar di Surabaya. Kami melayani jasa untuk mencetak dus, buku, brosur, kalendar, voucher, undangan, dll.
",c6c440d3-b479-4b48-9deb-796fd8c30541,2024-02-06T07:28:52.149199+07:00,0,HYBRID,Sawahan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/magang-it-njwj?utm_source=website&utm_medium=govtech&utm_campaign=primaprint-it,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,fccec0c2-85e4-4d27-ac3b-01b455dfcbfe,Internship Content Creator & Copywriter,"Mitra Informasi Teknologi Terpercaya Dalam Pengembangan Solusi Inovasi Serta Transformasi Digital Di Seluruh Aspek Bisnis.
",a0459b0d-29f9-4237-b034-8e7aa17422b0,2024-02-06T07:28:52.149199+07:00,0,WFO,Denpasar Utara,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/internship-content-creator-copywriter-nafm?utm_source=website&utm_medium=govtech&utm_campaign=bimasakti-contentcreator,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,100000.0
,e56a7d76-24a7-4f6e-a96e-f299602e0a82,Presales Network Intern,"PT Compputrade Technology International (CTI Group) adalah penyedia solusi cloud dan digital di Asia Tenggara dengan inovasi progresif sejak tahun 2003.
",2376b249-28d8-4edf-afd4-ce94ca12ca3f,2024-02-06T07:28:52.149199+07:00,0,WFO,Setia Budi,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/presales-network-intern-fm4l?utm_source=website&utm_medium=govtech&utm_campaign=computrade-presales,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,09d90cf1-c89f-4531-aa96-8548ea41154c,Admin HRD - Internship,"PT. DMC merupakan perusahaan yang bergerak di bidang perunggasan berskala nasional dan sedang berkembang di usaha pembibitan, pemeliharaan, rumah potong ayam, dan feedmill, serta terus melakukan inovasi dalam berbisnis.

",d2537879-bd36-44a5-9790-53344f2e4f7f,2024-02-06T07:28:52.149199+07:00,0,WFO,Pungging,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/admin-hrd-internship-uhjp?utm_source=website&utm_medium=govtech&utm_campaign=dinamikamc-adminhrd,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,6983b4fb-0f32-4d46-b479-55f10f3a0b96,Videographer Internship,"Kanekin merupakan sebuah perusahaan atau bisnis yang bergerak dibidang Media dan Kreatif
",ea7ac874-e52a-419e-b457-7531d2a3770c,2024-02-06T07:28:52.149199+07:00,0,WFO,Kebon Jeruk,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/videographer-internship-gqag?utm_source=website&utm_medium=govtech&utm_campaign=kanekin-videographer,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,ca51c1f6-e165-4753-86e4-4f9561ff3383,Video Editing,"PT Edukita Jaya Global (Edigy) adalah platform digital edukasi dan pengembangan skill dalam satu sistem di Jalan Mega Kuningan Barat III No. 9, Setia Budi, Jakarta Selatan dan l. Jenderal Sudirman No.86, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250.
",9a7556bd-6029-4dbd-b57d-11d7dcae6720,2024-02-06T07:28:52.149199+07:00,0,WFO,Setia Budi,,3,0,,https://kerja.kitalulus.com/id/lowongan/detail/video-editing-btif?utm_source=website&utm_medium=govtech&utm_campaign=edigy-videoediting,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,c51156d2-e9f4-4e35-931f-c3a990fbedcb,Eye Care Profossional Trainee Program,"VIO Optical Clinic is a trusted Eyecare Professional who is ready to help improve the quality of your and your family's vision for the better through Vision Therapy services.
",3ca5dc50-cd7b-4c27-bf5a-033c65d8fe77,2024-02-06T07:28:52.149199+07:00,0,WFO,Bekasi Selatan,,10,0,,https://kerja.kitalulus.com/id/lowongan/detail/eye-care-profossional-trainee-program-gen7?utm_source=website&utm_medium=govtech&utm_campaign=vioop-eyecare,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,18f41740-1430-4c1f-a9a8-5a15ef534421,Merchandiser (Intern),"Kami Idea merupakan sebuah usaha atau bisnis yang bergerak di bidang Retail
",0e19e313-3c8c-46ad-bb18-07e5a4fc2ef4,2024-02-06T07:28:52.149199+07:00,0,WFO,Mampang Prapatan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/merchandiser-intern-fvm0?utm_source=website&utm_medium=govtech&utm_campaign=kami-merch,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,5a41d9e9-9f2d-4a8b-8177-9c4b7f4c4cf5,Graphic Design,"Karsa Creative merupakan sebuah perusahaan atau bisnis yang bergerak dibidang Media dan Kreatif
",a6975bf4-8f82-4111-91f9-5d331db9b5c0,2024-02-06T07:28:52.149199+07:00,0,WFO,Pancoran,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/graphic-design-6zt4?utm_source=website&utm_medium=govtech&utm_campaign=karsa-graphic,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,2597ae22-efbb-494f-bb31-210dd479dfa8,Finance (INTERNSHIP),"Trans F&B adalah sebuah perusahaan restoran di Indonesia yang merupakan pemilik dari anak perusahaan Trans Corp
",47532a57-d97e-4cdc-ad4d-acb273ea6660,2024-02-06T07:28:52.149199+07:00,0,WFO,Pancoran,,2,0,,https://kerja.kitalulus.com/id/lowongan/detail/finance-internship-3lcf?utm_source=website&utm_medium=govtech&utm_campaign=transfnb-finance,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,1f010197-1c0a-4c6e-9524-b2457d654aba,MAGANG PT DNA MITRA TEKNIK,"PT DNA Mitra Teknik merupakan perusahaan yang bergerak di bidang konsultan perizinan yang terletak di Surabaya, Jawa Timur
",0681ea4d-d959-43a0-8c34-e211247b933a,2024-02-06T07:28:52.149199+07:00,0,WFO,Gubeng,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/magang-pt-dna-mitra-teknik-k0mp?utm_source=website&utm_medium=govtech&utm_campaign=dna-magang,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,6cfe396b-2141-44e6-bcf0-43933fe724c5,Sales Trainee Academy by Ruangguru,"Job Description:

Menjaga hubungan baik dengan calon pelanggan dan pelanggan

Menawarkan solusi masalah pendidikan yang dihadapi dan mencocokkan dengan produk Ruangguru

Melakukan follow up kepada pengguna aplikasi Ruangguru untuk berlangganan fitur berbayar

Kualifikasi:

Pendidikan terakhir D3 & S1, SMA/SMK sederajat silahkan melamar 

Bersedia untuk bekerja dari kantor (Yogyakarta)

Percaya diri, gigih, disiplin, dan bertanggung-jawab serta berorientasi pada target

Senang untuk tampil dan berbicara di depan umum

Memiliki laptop dan smartphone pribadi
",c17ed645-d611-49d1-978f-8ffe330dfcee,2024-02-06T07:28:52.149199+07:00,0,WFO,Gamping,,0,0,,https://kerja.kitalulus.com/id/lowongan/detail/sales-trainee-academy-by-ruangguru-ra1s?utm_source=website&utm_medium=govtech&utm_campaign=ruangraya-salestrainee,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,3cd5ac9d-4e0a-48f0-9776-42b0be97e1b7,Human Resources Intern,"Main Responsibilities: 

Support end-to-end recruitment process for both full-time and internship opening(s). 

Handle arrangements for new hires onboarding projects at the company. 

Managing database for recruitment updates, as part of candidate engagement projects. 

Support other interesting HR projects as suggested by the team and/or requested by the intern.

Job Requirements: 

Students majoring in Psychology or Human Resources Management will be prioritized. 

Preferably in the last semester of study with no active classes; or students working on ongoing thesis work.

Has a keen interest in learning more about talent acquisition and other HR functions, especially in the media industry. 

Able to work from the office from Mon-Fri. 
",ee2084cf-f2b4-436a-b6a1-9e23d2e9827a,2024-02-06T07:28:52.149199+07:00,0,WFO,Tanah Abang,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/human-resources-intern-xh03?utm_source=website&utm_medium=govtech&utm_campaign=jakartapost-hrr,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,a71ab122-4803-42d7-bf6c-74a84d9ae87f,Marketing Intern,"Job Desc: 

Berkontribusi pada ide, perencanaan, dan pelaksanaan Campaign pemasaran 

Membantu dalam pengembangan materi promosi

Bekerja sama dengan anggota tim untuk memastikan keselarasan Campaign dengan tujuan pemasaran secara keseluruhan dan menyumbangkan ide-ide kreatif untuk meningkatkan dampak Campaign

Mengerjakan administrasi untuk keperluan tim marketing - Menghandle seluruh administratif dari kegiatan marketing

Requirements:

Fresh graduate atau mahasiswa semester akhir yang sudah tidak menghadiri kelas 

D3/S1, semua jurusan. Manajemen lebih disukai

Memiliki semangat untuk selalu belajar - Memiliki keahlian komunikasi yang baik 

Memiliki kapasitas untuk mendengarkan dan menyelesaikan umpan balik dengan solusi kreatif 

Paham Ms Office, terutama Microsoft Excel 

Memahami dasar-dasar teori Marketing 

Menyukai tantangan
",cae45d02-4298-4389-b83a-a172db7cb804,2024-02-06T07:28:52.149199+07:00,0,WFO,Gambir,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/marketing-intern-xfeo?utm_source=website&utm_medium=govtech&utm_campaign=sekaielectronics-marketing,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,330d1ac4-48cb-4cc4-a7fb-7575b072a778,Recruitment,"- ⁠Final year students with no offline classes (preferably Psychology), recently graduated or candidates with 0 - 1 year of working experience are welcome to apply.
- ⁠Highly interested to learn about Recruitment.
- ⁠Willing to Work From Office.
",6f71d3d1-0e68-4aed-b0a4-c6bea1016d7e,2024-02-06T07:28:52.149199+07:00,0,WFO,Mampang Prapatan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/recruitment-d1iq?utm_source=website&utm_medium=govtech&utm_campaign=transtujuh-recruitment,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,0c120669-41d3-49b5-9717-df7d5e543a98,Graphic Designer (Intern),"Requirements:
- Undergraduate students or fresh graduates from Graphic Design or related field
- Familiarity with Adobe programs (Photoshop, Ai, etc)
- Passion in fashion / tech accessories collection
- Creative & detail oriented
- A team player with a positive learning attitude
- Illustration skill is a plus

Job Description:
- Provide assistance to the Design Team
- Assist in conceptualizing & developing design project, packaging designs & media channels (Instagram, Website, & E-commerce)
",eb39c586-5293-45d1-a892-f6dff3114622,2024-02-06T07:28:52.149199+07:00,0,WFO,Penjaringan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/graphic-designer-intern-bme0?utm_source=website&utm_medium=govtech&utm_campaign=casebible-graphicdesignerr,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,614c35db-0f26-419a-ad5b-6912a5d8a631,Waiter/Waiterss Catering RS,"Pendidikan Minimal SMA/SMK/Sederajat
Memiliki pengalaman dibidang service diutamakan (FnB seperti hotel ataupun ritel)
Siap bergabung dengan cepat!

",7600da1d-5d61-4836-914c-58a19615cf8d,2024-02-06T07:28:52.149199+07:00,0,WFO,Kemayoran,,100,0,,https://kerja.kitalulus.com/id/lowongan/detail/waiterwaiterss-catering-rs-feme?utm_source=website&utm_medium=govtech&utm_campaign=aerofood-waitresss,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,8859f17f-730e-4ec6-96e1-d045dfc9aee6,Program Pemagangan Sales Motoris - Wilayah Jawa Timur,"[PROGRAM PEMAGANGAN NIAT BAIK PT SINAR SOSRO]

PT Sinar Sosro saat ini membuka kesempatan magang untuk lulusan SMK/SMA sederajat pada posisi ""Sales Motoris"" untuk penempatan di Jawa Timur!

Benefit yang akan didapatkan teman-teman:

Uang saku per bulan

Tunjangan serta BPJS Kesehatan & Ketenagakerjaan

Insentif jika mencapai target penjualan

Pelatihan dan sertifikat pemagangan

Kesempatan direkrut sebagai karyawan atau mitra usaha PT Sinar Sosro
",f6e196b7-3764-4abe-a41f-f7194aac8baa,2024-02-06T07:28:52.149199+07:00,0,WFO,Krian,,6,0,,https://kerja.kitalulus.com/id/lowongan/detail/program-pemagangan-sales-motoris-wilayah-jawa-ti-zcgn?utm_source=website&utm_medium=govtech&utm_campaign=sinarsosro-sales,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,075d6df9-2920-408f-82ac-c6295b6d0235,Public Relations,"- ⁠Final year students with no offline classes, recently graduated or candidates with 0 - 1 year of working experience are welcome to apply.
- ⁠Highly interested in managing social media contents and have basic knowledge on editing.
- ⁠Willing to Work From Office.
",6f71d3d1-0e68-4aed-b0a4-c6bea1016d7e,2024-02-06T07:28:52.149199+07:00,0,WFO,Mampang Prapatan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/public-relations-9gjv?utm_source=website&utm_medium=govtech&utm_campaign=transtujuh-pr,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,97d7c54d-a05c-4ada-ad20-40b4590cfc24,Content Writer (Magang),"Kualifikasi : 

Mahasiswa aktif yang sedang menempuh pendidikan jurusan Ilmu Komunikasi / Business Digital / yang relevan 

Bersedia mengikuti periode magang selama 6 bulan 

Menyukai tantangan dan mau belajar hal baru 

Memiliki kemampuan komunikasi yang baik 
",1dc28e76-579f-4b0d-8f3a-91981927919b,2024-02-06T07:28:52.149199+07:00,0,WFO,Sukodono,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/content-writer-magang-azqm?utm_source=website&utm_medium=govtech&utm_campaign=inspirasiprima-contentwriter,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,cfb24e06-88a6-4c5e-a83d-ef0fe5d434e6,Admin Marketing (Magang),"Kualifikasi :

Mahasiswa / Siswa aktif 

Fresh graduate dipersilahkan melamar

Mahir menggunakan Microsoft Office khususnya Excel

Enerjik, kreatif, & dinamis

Bersedia mengikuti periode magang selama 6 bulan 
",1dc28e76-579f-4b0d-8f3a-91981927919b,2024-02-06T07:28:52.149199+07:00,0,WFO,Sukodono,,3,0,,https://kerja.kitalulus.com/id/lowongan/detail/admin-marketing-intenship-0k0w?utm_source=website&utm_medium=govtech&utm_campaign=inspirasiprima-adminmarketing,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,80d02954-fb01-4185-a32b-fa7e0c1512bd,Social Media Intern,"- Final year college student or fresh graduates majoring in Marketing Communication/ Communication/Public Relation
- Have knowledge about digital social media, photo & video editing skills
- Familiar with IG Reels and Tiktok
- Creative & excellent communication skills
- Placement: Kedoya, West Jakarta (Hybrid)
",fc8a2d28-216f-45c0-852f-e777b52bb796,2024-02-06T07:28:52.149199+07:00,0,HYBRID,Kebon Jeruk,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/social-media-intern-uhly?utm_source=website&utm_medium=govtech&utm_campaign=unitedfamily-socialmedia,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,33fd0033-e096-4ec9-be5d-448763f40164,Graphic Designer Intern,"Qualifications

Bachelor's degree from all majors

Familiar to work on Adobe Illustrator, Photoshop, Corel Draw, Adobe Premiere, etc 

Experience in creating social media, website, and newsletter content 

Strong attention to detail, creativity, and ability to work collaboratively in a team environment
",9745841b-1f65-473e-8eb3-9fa9782285ed,2024-02-06T07:28:52.149199+07:00,0,WFO,Jatinegara,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/graphic-designer-intern-mbhi?utm_source=website&utm_medium=govtech&utm_campaign=gesitsmotor-graphicdesigner,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
,dadcc37c-9c54-4034-b3c4-7ac5595ecfe9,Social Media Intren,"Job Description:

Create marketing strategies and campaigns by content ideas, budget planning, and implementation schedules.

Promote products and services on various social media platforms.

Create a marketing strategy on social media and run it through competitive research from the audience.

Optimizing the company's social media platform to increase the viewers of corporate content.

Generate and increase audience engagement, website traffic, and revenue by leveraging all aspects of digital marketing from social media.

Requirements:

A final year student (with no more class to attend) or fresh graduates from a reputable university (any major).

Significant experience as a TikTok creator, with knowledge of what performs well on the platform and what doesn't.

Excellent knowledge of social media platforms (mostly TikTok).

Have the ability to create strong & engaging content.

Creative & innovative, ability to perform independently.

Positive attitude, detail and customer oriented with good multitasking and organisational ability.

Demonstrated excellence in w
",f0a61113-25a5-46da-aff3-c1d211021f18,2024-02-06T07:28:52.149199+07:00,0,WFO,Tambun Selatan,,1,0,,https://kerja.kitalulus.com/id/lowongan/detail/social-media-intren-9tah?utm_source=website&utm_medium=govtech&utm_campaign=prestisa-socialmedia,True,False,False,False,False,True,KitaLulus,https://i.imgur.com/1WEx0zY.png,0.0
